geo_h3_10,predictions,model_type
8a1181b49b2ffff,0.0035648653617165738,Бинарная модель
8a1181b49b37fff,0.00101864361173478,Бинарная модель
8a1181b49b47fff,0.003718415336423391,Бинарная модель
8a1181b49b4ffff,0.003718415336423391,Бинарная модель
8a1181b49b67fff,0.08110443623141537,Бинарная модель
8a1181b49b6ffff,0.19892647513769368,Бинарная модель
8a1181b49b77fff,0.007304603850545512,Бинарная модель
8a1181b4c007fff,0.048251887951779315,Бинарная модель
8a1181b4c00ffff,0.1323897199800196,Бинарная модель
8a1181b4c017fff,0.006790263626793129,Бинарная модель
8a1181b4c01ffff,0.026687393305209115,Бинарная модель
8a1181b4c027fff,0.7322689608447512,Бинарная модель
8a1181b4c02ffff,0.9065908768838254,Бинарная модель
8a1181b4c037fff,0.0901946476140461,Бинарная модель
8a1181b4c047fff,0.21546145552639623,Бинарная модель
8a1181b4c04ffff,0.30836095780752826,Бинарная модель
